Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
315989024,3845056,106,None,None,None,None,None,None,None,None,None,"26,835","6977,166",Pageable,Device,Orin (0),1,7,[CUDA memcpy HtoD]
320365632,4539936,110,250,141,1,16,16,3,40,"0,002","0,000",None,,None,None,Orin (0),1,7,"applyGaussianBlur(const uchar3 *, uchar3 *, int, int, unsigned long, int)"
325228192,6401056,113,None,None,None,None,None,None,None,None,None,"26,835","4186,299",Device,Pageable,Orin (0),1,7,[CUDA memcpy DtoH]
