Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
1690357280,71438592,106,None,None,None,None,None,None,None,None,None,"483,729","6288,482",Pageable,Device,Orin (0),1,7,[CUDA memcpy HtoD]
1762638816,248333408,110,972,648,1,16,16,3,40,"0,002","0,000",None,,None,None,Orin (0),1,7,"applyGaussianBlur(const uchar3 *, uchar3 *, int, int, unsigned long, int)"
2012200800,99359328,113,None,None,None,None,None,None,None,None,None,"483,729","4837,294",Device,Pageable,Orin (0),1,7,[CUDA memcpy DtoH]
