Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
319414592,3850368,106,None,None,None,None,None,None,None,None,None,"26,835","6950,330",Pageable,Device,Orin (0),1,7,[CUDA memcpy HtoD]
323806080,4219296,110,499,281,1,8,8,3,40,"0,000","0,000",None,,None,None,Orin (0),1,7,"applyGaussianBlur(const uchar3 *, uchar3 *, int, int, unsigned long, int)"
328343072,6430496,113,None,None,None,None,None,None,None,None,None,"26,835","4159,464",Device,Pageable,Orin (0),1,7,[CUDA memcpy DtoH]
