Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
321379520,3926560,106,None,None,None,None,None,None,None,None,None,"26,835","6816,154",Pageable,Device,Orin (0),1,7,[CUDA memcpy HtoD]
326132416,13880384,110,250,141,1,16,16,3,40,"0,002","0,000",None,,None,None,Orin (0),1,7,"applyGaussianBlur(const uchar3 *, uchar3 *, int, int, unsigned long, int)"
340338528,7037952,113,None,None,None,None,None,None,None,None,None,"26,835","3810,606",Device,Pageable,Orin (0),1,7,[CUDA memcpy DtoH]
