Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
318387232,3913568,106,None,None,None,None,None,None,None,None,None,"26,835","6842,989",Pageable,Device,Orin (0),1,7,[CUDA memcpy HtoD]
323112864,28334016,110,997,561,1,4,4,3,40,"0,000","0,000",None,,None,None,Orin (0),1,7,"applyGaussianBlur(const uchar3 *, uchar3 *, int, int, unsigned long, int)"
351955712,6934112,113,None,None,None,None,None,None,None,None,None,"26,835","3864,276",Device,Pageable,Orin (0),1,7,[CUDA memcpy DtoH]
