Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
1675270272,71050528,106,None,None,None,None,None,None,None,None,None,"483,729","6772,212",Pageable,Device,Orin (0),1,7,[CUDA memcpy HtoD]
1747166048,511814560,110,3888,2592,1,4,4,3,40,"0,000","0,000",None,,None,None,Orin (0),1,7,"applyGaussianBlur(const uchar3 *, uchar3 *, int, int, unsigned long, int)"
2260280544,106586912,113,None,None,None,None,None,None,None,None,None,"483,729","4353,565",Device,Pageable,Orin (0),1,7,[CUDA memcpy DtoH]
