Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
316460832,3831360,106,None,None,None,None,None,None,None,None,None,"26,835","7004,001",Pageable,Device,Orin (0),1,7,[CUDA memcpy HtoD]
320822368,4217376,110,499,281,1,8,8,3,40,"0,000","0,000",None,,None,None,Orin (0),1,7,"applyGaussianBlur(const uchar3 *, uchar3 *, int, int, unsigned long, int)"
325175104,6230080,113,None,None,None,None,None,None,None,None,None,"26,835","4293,640",Device,Pageable,Orin (0),1,7,[CUDA memcpy DtoH]
