Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
321095104,3934304,106,None,None,None,None,None,None,None,None,None,"26,835","6816,154",Pageable,Device,Orin (0),1,7,[CUDA memcpy HtoD]
325850304,8340768,110,499,281,1,8,8,1,40,"0,000","0,000",None,,None,None,Orin (0),1,7,"applyGaussianBlur(const uchar3 *, uchar3 *, int, int, unsigned long, int)"
334514656,7288800,113,None,None,None,None,None,None,None,None,None,"26,835","3676,430",Device,Pageable,Orin (0),1,7,[CUDA memcpy DtoH]
