Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
1685981376,71500160,106,None,None,None,None,None,None,None,None,None,"483,729","6288,482",Pageable,Device,Orin (0),1,7,[CUDA memcpy HtoD]
